recno,Astrom,PNG,OName,GaiaEDR3,Group,RA_ICRS,DE_ICRS,Dang,Gmag,BP-RP,AV,(BP-RP)0,_RA_icrs,_DE_icrs,DR3Name,RAdeg,DEdeg,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag_x,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),BP-RP_x,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,gmag_xa,e_gmag_x,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,AllWISE,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,angDist_xa,PC1,PC2,PC3,Label
286, ,PN G011.1+11.5 ,M2-13,4138416975017165440,B,262.1425,-13.4391,0.16,18.19,0.66,1.24,0.01,262.1425,-13.4391,Gaia DR3 4138416975017165440,262.14247089427,-13.43909553473,0.3605,0.2752,-0.8198,0.3778,-2.17,-1.125,0.446,-4.135,0.291,18.1852,0.008415,38,14077.4,138.302,101.788,14.967233,0.011026,35,14962.0,68.1384,219.583,14.31042,0.006224,28.982,0.656813,-3.217967,3.87478,,,,,,,,,,,,,,,,,,,,,,,,15.1415,0.0162,14.6909,0.0045,16892216,14.7458,0.0078,14.2819,0.0009,16892216,15.9712,0.0068,15.452,0.0035,16892216,15.7209,0.0571,15.1542,0.0014,16892216,14.6218,0.0371,14.0963,0.0283,16892216,0.096176,J172834.19-132620.8,11.867,11.245,5.924,2.136,14.031,14.017,13.107,0.024,0.022,0.015,0.015,0.038,0.056,0.041,2622013701351047943,0.099746,10.931181,5.333236,5.114957,1
289, ,PN G011.3+02.6 ,PNPM1-199,4143751363058950144,B,270.18,-17.7553,0.14,19.28,2.04,3.26,0.53,270.18,-17.7553,Gaia DR3 4143751363058950144,270.17997075014,-17.75532677083,1.3107,1.1012,,,,,,,,19.27042,0.013076,24,561.225,9.5058,59.0402,18.4657,0.0186,24,2124.89,11.475,185.176,16.429554,0.006976,7.284,2.036146,-0.80472,2.840866,,,,,,,,,,,,,,,,,,,,,,,,19.5514,0.0157,19.4167,0.0196,16892216,17.5545,0.0149,17.4383,0.0028,16892216,17.285,0.0035,17.0388,0.0091,16892216,16.7186,0.0123,16.573,0.011,16892216,16.4847,0.0226,16.2239,0.0088,16892216,0.135686,J180043.20-174519.1,9.99,8.608,6.154,1.905,14.689,13.37,11.778,0.022,0.019,0.016,0.014,0.053,0.036,0.024,2696018201351050887,0.093129,7.9132447,7.074961,5.91885,4
294, ,PN G011.5+03.7 ,PTB15,4144606022906904832,B,269.2735,-17.1861,1.84,17.69,1.24,2.14,0.18,269.2735,-17.1861,Gaia DR3 4144606022906904832,269.2735187431,-17.18613149716,0.1225,0.1041,0.4716,0.1353,3.4871,-3.194,0.155,1.385,0.108,17.68952,0.004301,27,767.281,7.21464,106.351,18.126156,0.010583,26,1401.79,15.3615,91.2538,16.881187,0.012484,1.371,1.244968,0.436636,0.808332,,,,,,4966.8,4814.8,5306.0,4.8422,4.7583,4.8921,-2.4517,-2.4891,-2.2444,1115.4144,990.7526,1358.422,0.4707,0.3145,0.7835,0.2033,0.1347,0.3452,18.4542,0.0058,18.5545,0.0046,115000,17.3646,0.0092,17.446,0.017,115000,17.451,0.0162,17.5373,0.0196,115000,17.2119,0.0105,17.2937,0.0136,115000,16.8331,0.0052,16.9871,0.0278,115000,0.132451,J175705.64-171110.0,10.652,9.474,6.088,3.213,15.212,14.02,12.359,0.031,0.024,0.015,0.027,0.098,0.09,0.037,2688016701351002908,0.128989,8.898717,7.2360024,5.780172,-1
295,*,PN G011.7-00.6 ,NGC6567,4094749870714268544,A,273.4382,-19.0762,0.05,14.22,0.05,0.87,-0.43,273.4382,-19.0762,Gaia DR3 4094749870714268544,273.43816926869,-19.07615179995,0.0293,0.0274,0.35,0.035,10.0049,-2.693,0.038,-4.678,0.033,14.219936,0.00554,21,116764.0,3238.57,36.0541,12.670274,0.030243,22,70951.8,331.758,213.866,12.620487,0.006329,4.859,0.049787,-1.549663,1.599449,,,,,,,,,,,,,,,,,,,,,,,,12.8204,0.0591,11.1643,0.0028,16892984,13.2135,0.0599,11.5332,0.0007,16892984,13.9678,0.036,12.4881,0.0101,16892984,14.1125,0.0975,12.4576,0.0069,16892216,13.528,0.0507,11.8303,0.0309,16892216,0.187599,J181345.16-190434.4,8.406,7.512,2.753,0.388,11.759,11.561,10.298,0.022,0.019,0.013,0.017,0.075,0.092,0.052,2736019701351055709,0.148196,10.939199,6.1882653,4.7146635,1
298,*,PN G011.8+03.7 ,PHRJ1757-1649,4144686669576773888,B,269.4151,-16.8221,0.02,15.6,1.19,1.02,0.71,269.4151,-16.8221,Gaia DR3 4144686669576773888,269.41506825878,-16.82212864404,0.0322,0.0274,0.5629,0.0342,16.4497,-2.583,0.045,1.258,0.032,15.600509,0.006705,28,5095.62,99.3313,51.2993,16.070549,0.021348,26,8819.83,183.545,48.0527,14.884245,0.022909,1.285,1.186304,0.47004,0.716264,,,,,,6401.8,6394.6,6410.7,4.3256,4.3171,4.336,-2.4949,-2.4987,-2.4869,1076.5836,1063.003,1088.5911,1.2747,1.2691,1.2806,0.5844,0.5818,0.5871,16.1952,0.0322,16.2144,0.0149,115000,15.6773,0.0015,15.702,0.0112,115000,15.2803,0.007,15.3179,0.009,115000,15.0665,0.0192,15.0891,0.015,115000,14.9629,0.0276,15.1273,0.0507,115000,0.129572,J175739.61-164918.1,12.965,13.028,10.259,6.875,13.839,13.487,13.256,0.045,0.042,0.12,0.08,0.032,0.042,0.035,2688016701351026363,1.436211,11.357925,9.470832,5.8353777,0
299, ,PN G011.8-05.0 ,PTB34,4091824315157913856,A,277.5331,-21.0849,0.66,18.62,0.49,1.66,-0.4,277.5331,-21.0849,Gaia DR3 4091824315157913856,277.53314496448,-21.08492481489,0.2229,0.1983,0.1117,0.2413,0.4628,-3.037,0.274,-3.539,0.21,18.617954,0.004839,18,740.266,15.2708,48.4759,18.165073,0.022571,17,675.083,9.66988,69.8129,17.674503,0.016005,2.104,0.49057,-0.452881,0.943451,,,,,,,,,,,,,,,,,,,,,,,,18.5107,0.1261,16.7029,0.0859,16892216,18.6747,0.0074,,,16892216,18.4899,0.0173,16.9055,0.0275,16892216,18.5074,0.0107,18.1674,0.0252,16892216,18.2508,0.0277,16.9978,0.0225,16892216,0.18333,J183007.96-210505.7,12.967,12.094,7.443,2.69,,,,0.037,0.033,0.018,0.014,,,,2776021301351032430,0.322705,9.689803,7.0139956,4.4239645,3
304, ,PN G012.1-02.1 ,PHRJ1820-1926,4094535397244099840,B,275.0734,-19.4432,0.25,20.28,2.11,3.86,0.29,275.0734,-19.4432,Gaia DR3 4094535397244099840,275.07335607639,-19.4432253625,1.8859,1.7506,,,,,,,,20.26941,0.020218,8,59.142,13.4035,4.41242,20.908802,0.246079,9,239.776,12.139,19.7526,18.798382,0.055097,2.034,2.11042,0.639393,1.471027,,,,,,,,,,,,,,,,,,,,,,,,21.7082,0.0742,20.4512,0.0656,16892216,20.2469,0.0296,18.6415,0.1148,16892216,19.5362,0.072,18.9832,0.1459,16892216,19.1072,0.0851,18.9717,0.0224,16892216,18.9259,0.067,18.635,0.1256,16892216,0.096882,J182017.66-192636.9,12.463,11.941,7.102,3.096,,,,0.175,0.087,0.047,0.022,,,,2752019701351044829,1.576169,7.8760567,7.123473,5.893655,4
305,*,PN G012.1-11.2 ,CGMW4-3783,4075514915539028224,A,283.7703,-23.4702,0.13,15.27,-0.11,0.64,-0.46,283.7703,-23.4702,Gaia DR3 4075514915539028224,283.77029689091,-23.47024820062,0.0332,0.0306,0.1515,0.0341,4.4388,-3.328,0.041,-5.858,0.036,15.267666,0.003025,20,11576.9,37.7525,306.653,15.179558,0.004508,21,6095.31,22.7608,267.798,15.285407,0.005543,1.201,-0.105849,-0.088108,-0.017741,,,,,,24387.7,21586.1,24515.2,4.4423,4.3772,4.4724,-0.9115,-0.9763,-0.6361,14406.797,13304.561,15272.877,0.5279,0.4659,0.5333,0.2866,0.2508,0.2895,15.2061,0.0046,14.5021,0.0185,16892216,15.427,0.0018,14.9606,0.0015,16892216,15.666,0.0022,15.3867,0.0602,115000,15.8426,0.0047,15.7186,0.0057,115000,15.9611,0.0095,15.7086,0.0149,16892216,0.142676,J185504.86-232812.8,14.722,14.04,9.462,5.99,15.396,15.346,15.441,0.072,0.068,0.042,0.06,0.063,0.108,0.173,2834022801351003110,0.141769,12.541711,9.222787,5.5061226,0
308, ,PN G012.4+17.8 ,Pa12,4335757356324800512,A,257.4109,-9.0115,0.09,17.1,0.45,1.56,-0.39,257.4109,-9.0115,Gaia DR3 4335757356324800512,257.41094536568,-9.01152948615,0.0727,0.0505,0.045,0.0811,0.5547,1.698,0.089,-2.197,0.067,17.097609,0.002896,27,1749.03,11.099,157.585,17.23155,0.007433,26,1542.6,9.73665,158.432,16.777264,0.007826,1.206,0.454287,0.133942,0.320345,,,,,,6858.3,6846.0,6870.5,4.3913,4.3808,4.3966,-4.0694,-4.1342,-3.8492,3974.7334,3945.1465,4019.5967,0.0014,0.0003,0.0037,0.0007,0.0001,0.0018,17.2606,0.0037,16.8658,0.0166,16892216,17.1496,0.0026,17.0236,0.0308,115000,17.1296,0.0044,17.1886,0.0074,115000,17.1723,0.0039,17.2321,0.0049,115000,17.1899,0.0111,17.2534,0.0141,115000,0.184445,J170938.72-090041.0,15.869,15.147,10.078,4.659,16.508,16.337,15.335,0.085,0.101,0.068,0.028,0.116,0.192,,2573009101351031595,1.579582,12.305397,8.64323,4.922037,0
310, ,PN G012.5-09.8 ,M1-62,4078679481810532224,A,282.6085,-22.573,0.28,17.1,-0.27,1.06,-0.85,282.6085,-22.573,Gaia DR3 4078679481810532224,282.60852277398,-22.57300727078,0.1188,0.1068,0.0889,0.1242,0.7155,-1.354,0.134,-7.392,0.114,17.097233,0.006167,20,20438.3,350.605,58.2942,14.562432,0.018833,19,9264.62,27.3485,338.762,14.830826,0.004955,10.883,-0.268394,-2.534801,2.266407,,,,,,,,,,,,,,,,,,,,,,,,14.7294,0.0089,13.6214,0.001,16892216,15.5586,0.0701,14.3774,0.0001,16892216,16.2478,0.0194,15.4036,0.0069,16892216,16.2932,0.0326,15.443,0.0057,16892216,16.0867,0.0519,14.943,0.0107,16892216,0.079901,J185026.03-223422.9,11.809,10.889,6.436,3.504,14.406,14.354,13.579,0.023,0.021,0.015,0.024,0.054,0.074,0.063,2818022801351028343,0.186637,11.514022,6.1738687,4.94729,-1
311, ,PN G012.6-02.7 ,M1-45,4096032936429271296,B,275.7833,-19.2849,0.08,16.07,1.47,2.71,0.12,275.7833,-19.2849,Gaia DR3 4096032936429271296,275.78325526089,-19.28485029472,0.0507,0.0443,0.1075,0.0589,1.8239,-1.733,0.063,-8.605,0.051,16.0692,0.004016,21,7030.36,143.621,48.9508,15.721099,0.022355,20,15781.6,99.8867,157.995,14.252519,0.007843,3.243,1.46858,-0.348102,1.816682,,,,,,,,,,,,,,,,,,,,,,,,16.8727,0.013,16.8017,0.0094,16892216,15.0402,0.0181,14.4512,0.0009,16892216,15.4599,0.0358,15.2045,0.0193,16793912,15.0097,0.0149,14.8103,0.0048,16793912,14.7266,0.0043,14.2953,0.0005,16793912,0.246138,J182307.99-191705.2,10.802,10.085,4.744,0.321,13.276,12.908,12.223,0.024,0.023,0.016,0.008,0.029,0.037,0.034,2752019701351049593,0.366089,8.622153,7.704485,4.7920866,3
312, ,PN G012.8+09.6 ,Kn42,4161759920423904640,A,264.6863,-12.9556,0.2,19.06,0.25,1.22,-0.42,264.6863,-12.9556,Gaia DR3 4161759920423904640,264.6862952279,-12.95558760489,0.2141,0.1693,0.1419,0.2746,0.5166,-2.742,0.288,-6.251,0.202,19.057262,0.003505,54,379.762,5.20271,72.9931,18.889765,0.015134,54,276.411,6.11353,45.2131,18.644007,0.024309,1.462,0.245758,-0.167498,0.413256,,,,,,,,,,,,,,,,,,,,,,,,18.8694,0.0297,17.8531,0.0614,16892216,18.941,0.0088,18.3462,0.0406,16892216,19.1748,0.0083,19.0684,0.0204,16892216,19.2436,0.0208,19.0871,0.0832,16892216,19.2109,0.0579,19.0286,0.1511,115000,0.058609,J173844.73-125721.8,15.78,14.996,10.199,5.403,,,,0.158,0.096,0.076,0.035,,,,2653013701351066584,1.737345,11.658321,8.02985,4.338672,0
317, ,PN G013.3+32.7 ,Sn1,4407638066429175424,A,245.2683,-0.2696,0.36,14.67,-0.43,0.3,-0.6,245.2683,-0.2696,Gaia DR3 4407638066429175424,245.26830743879,-0.26964710366,0.0424,0.0273,-0.1091,0.051,-2.1375,-4.853,0.058,-3.063,0.042,14.673468,0.003278,38,46759.0,293.025,159.573,13.663878,0.007354,39,18268.8,75.9997,240.38,14.093621,0.005889,2.556,-0.429743,-1.009589,0.579846,,,,,,,,,,,,,,,,,,,,,,,,13.6816,0.0229,12.9,0.0016,16892216,14.2928,0.0313,13.6608,0.0036,16892216,15.0058,0.0066,14.5159,0.002,16892216,15.1963,0.01,14.6551,0.0043,16892216,15.1057,0.0207,14.3808,0.0182,16892216,0.180996,J162104.41-001610.7,12.762,11.948,6.822,2.718,14.059,14.353,13.788,0.024,0.023,0.015,0.017,0.046,0.074,0.06,2450100001351020801,0.446547,12.750922,8.011409,4.852429,0
321, ,PN G013.7-10.6 ,Y-C2-32,4084782767771399040,A,283.8778,-21.8278,0.27,16.02,-0.13,0.64,-0.49,283.8778,-21.8278,Gaia DR3 4084782767771399040,283.87778440405,-21.82775779986,0.058,0.0553,0.0842,0.0674,1.2493,-2.015,0.068,-7.294,0.059,16.015072,0.005009,20,15585.6,124.239,125.449,14.856731,0.009093,21,8007.87,33.3983,239.769,14.989103,0.005898,3.191,-0.132372,-1.15834,1.025969,,,,,,,,,,,,,,,,,,,,,,,,14.9228,0.135,14.0137,0.0026,16892216,15.6206,0.0377,14.52,0.0083,16892216,15.9321,0.0167,15.328,0.0058,16892216,16.1461,0.013,15.4955,0.004,16892216,15.7888,0.0794,14.9051,0.0048,16892216,0.164553,J185530.69-214940.2,13.028,12.211,6.354,2.666,14.891,15.068,14.285,0.026,0.025,0.015,0.018,0.057,0.091,0.075,2841021301351008650,0.324037,12.414078,7.436621,4.6015434,0
322,*,PN G013.8-02.8 ,SaWe3,4096221021593115264,B,276.5153,-18.2096,0.07,16.49,1.37,0.67,1.08,276.5153,-18.2096,Gaia DR3 4096221021593115264,276.5153178148,-18.20957705649,0.063,0.0607,0.5392,0.0729,7.3919,1.623,0.081,1.04,0.061,16.493183,0.00353,23,2046.39,15.4658,132.318,17.06107,0.008667,23,4208.64,25.4033,165.673,15.687541,0.007565,1.314,1.373528,0.567886,0.805642,,,,,,,,,,,,,,,,,,,,,,,,17.2824,0.0048,17.3833,0.0293,115000,16.4664,0.027,15.8471,0.1486,115000,16.1986,0.0061,16.2628,0.0043,115000,15.954,0.0351,15.9792,0.0027,115000,15.779,0.0012,15.9525,0.0184,115000,0.098273,J182603.72-181234.3,13.824,12.697,8.945,6.628,14.785,14.265,14.103,0.11,0.056,0.036,0.077,0.039,0.035,0.07,2759018201351028688,0.789607,11.114575,9.051295,5.65343,0
323, ,PN G013.8-07.9 ,PC21,4080123484141978752,A,281.397,-20.5832,0.02,17.73,0.19,0.81,-0.25,281.397,-20.5832,Gaia DR3 4080123484141978752,281.39704470851,-20.58323718938,0.1104,0.1101,0.37,0.1312,2.8204,1.888,0.132,-4.948,0.11,17.73335,0.003778,25,1763.38,21.915,80.4643,17.22268,0.013779,27,1218.63,15.9225,76.5353,17.033213,0.014681,1.963,0.189466,-0.510672,0.700138,,,,,,,,,,,,,,,,,,,,,,,,17.5053,0.015,14.4094,0.0273,16892216,17.4964,0.0066,14.6202,0.0025,16892216,17.8268,0.0117,15.5848,0.0596,16892216,17.9954,0.0065,15.6625,0.0357,16892216,17.6607,0.0164,14.5425,0.0118,16892216,0.179694,J184535.35-203501.2,13.241,11.131,6.21,1.948,,,,0.037,0.026,0.021,0.02,,,,2808021301351055629,2.034586,10.434308,7.039939,3.995299,3
325,*,PN G014.0-02.5 ,Tan2,4096278711670069248,B,276.3213,-17.9413,0.29,16.07,1.66,2.35,0.56,276.3213,-17.9413,Gaia DR3 4096278711670069248,276.32128337901,-17.94129647784,0.0492,0.0419,0.2377,0.0573,4.1448,-5.377,0.077,-4.247,0.051,16.070953,0.015504,25,3911.77,97.8747,39.9671,16.35761,0.027309,25,10440.1,300.052,34.7941,14.701138,0.031433,2.043,1.656473,0.286657,1.369816,,,,,,,,,,,,,,,,,,,,,,,,16.9687,0.0364,16.8262,0.0171,16892216,15.6782,0.0802,14.883,0.012,16875832,15.3429,0.015,15.1659,0.0338,16892216,14.9659,0.0029,14.7519,0.0052,16843064,14.6483,0.0075,14.2761,0.017,16892216,0.054067,J182517.14-175628.4,10.537,10.225,5.655,2.207,13.293,12.821,12.229,0.026,0.024,0.016,0.013,0.032,0.035,0.033,2759018201351047070,0.561909,9.105025,8.35309,5.2493525,3
327, ,PN G014.1+02.7 ,PaJ1806.3-1520,4146705269757414272,A,271.5849,-15.3354,0.15,19.06,1.57,3.52,-0.21,271.5849,-15.3354,Gaia DR3 4146705269757414272,271.58491809641,-15.33544173738,0.2798,0.2386,0.102,0.3189,0.32,-1.391,0.394,-5.155,0.264,19.06246,0.004265,23,148.499,5.24284,28.3241,19.909235,0.038434,24,365.013,7.92036,46.0854,18.342125,0.02386,1.15,1.56711,0.846775,0.720335,,,,,,,,,,,,,,,,,,,,,,,,20.098,0.0221,20.2469,0.0426,115000,19.2069,0.0269,19.3365,0.0335,115000,18.6547,0.0103,18.8049,0.0211,115000,18.3299,0.0059,18.5627,0.0123,115000,18.1679,0.0632,18.6285,0.0604,115000,0.158498,J180620.27-152008.9,13.99,13.241,8.718,5.693,,,,0.216,0.072,0.036,0.044,,,,2723015201351013496,2.127104,9.177516,8.359852,5.459548,2
329, ,PN G014.2+03.8 ,PM1-205,4146998736283238656,B,270.6594,-14.7011,1.09,16.43,1.63,2.88,0.23,270.6594,-14.7011,Gaia DR3 4146998736283238656,270.65944009277,-14.70111433771,0.052,0.0419,0.1467,0.0574,2.5572,-1.966,0.065,-3.326,0.044,16.428066,0.003207,22,2070.17,24.9704,82.9052,17.048527,0.01339,24,5394.82,181.426,29.7357,15.417953,0.036708,1.477,1.630574,0.620461,1.010114,,,,,,6237.9,6122.0,6400.1,3.8612,3.7912,3.9702,-4.1135,-4.1412,-4.0502,2040.0436,1828.9156,2187.3396,1.9533,1.8907,2.036,0.8776,0.8484,0.9164,17.2962,0.0067,17.2227,0.0109,16892216,16.5286,0.0144,16.2973,0.0092,16892216,16.0613,0.014,16.0247,0.0085,16892216,15.8079,0.015,15.5202,0.02,16892216,15.1626,0.0039,14.8425,0.0138,16892216,0.154875,J180238.27-144204.0,11.248,10.172,3.34,-0.386,13.768,12.994,12.678,0.025,0.022,0.013,0.009,0.033,0.046,0.04,2707015201351044949,0.21981,8.4683275,7.292327,4.8077826,-1
331, ,PN G014.3-07.2 ,PTB40,4080225974947722752,B,280.9159,-19.8091,0.22,17.28,0.24,1.17,-0.4,280.9159,-19.8091,Gaia DR3 4080225974947722752,280.91592889012,-19.80906480421,0.1191,0.1157,0.0243,0.0996,0.2436,-3.686,0.14,0.646,0.128,17.275015,0.003199,18,1779.16,9.80072,181.533,17.213007,0.0066,19,1282.8,13.5254,94.8436,16.977497,0.012055,1.321,0.23551,-0.062008,0.297518,,,,,,16202.9,16178.8,16214.5,4.499,4.4974,4.4998,-0.6071,-0.6635,-0.5738,14244.788,14158.731,14309.733,1.0089,1.0018,1.0151,0.5236,0.5199,0.5267,17.2801,0.0108,16.4804,0.009,16892216,17.3098,0.0022,16.8843,0.0042,16892216,17.4498,0.0061,17.3881,0.0182,16892216,17.5093,0.0126,17.5527,0.0283,115000,17.5798,0.0154,17.6012,0.0301,115000,0.159841,J184339.83-194833.1,15.682,15.717,9.178,4.712,,,,0.206,0.246,0.041,0.027,,,,2816019701351037980,0.469474,12.297137,8.314258,4.9170055,0
332, ,PN G014.4+06.9 ,Pa81,4149764008058852352,B,267.9769,-12.9712,0.8,20.08,1.57,2.69,0.26,267.9769,-12.9712,Gaia DR3 4149764008058852352,267.97690749567,-12.97115315495,0.5619,0.4783,-0.0307,0.7088,-0.0433,2.219,0.73,-6.391,0.504,20.077957,0.006769,17,71.3102,7.60285,9.3794,20.705664,0.115791,16,175.619,6.18423,28.3979,19.136467,0.038419,1.409,1.569197,0.627707,0.94149,,,,,,,,,,,,,,,,,,,,,,,,20.9689,0.0469,20.998,0.0294,115000,20.1335,0.0082,20.162,0.0265,115000,19.6155,0.0089,19.6348,0.0198,115000,19.3153,0.0072,19.3293,0.0308,115000,19.2094,0.0379,19.4888,0.0463,115000,0.17729,J175154.44-125816.8,16.779,15.493,10.702,5.558,,,,0.222,0.186,0.096,0.047,,,,2684013701351064140,0.513354,9.969359,8.461409,4.607945,-1
333,*,PN G014.4-06.1 ,SB19,4092512742510443136,A,279.9169,-19.2368,0.43,16.05,0.29,1.24,-0.39,279.9169,-19.2368,Gaia DR3 4092512742510443136,279.91691388793,-19.23681994837,0.0478,0.0442,0.1489,0.0517,2.8834,-4.968,0.058,-5.607,0.047,16.04635,0.003085,21,5113.09,20.4325,250.243,16.066833,0.005158,21,3867.2,15.9204,242.908,15.779403,0.005853,1.25,0.287431,0.020483,0.266948,,,,,,24098.1,23739.4,24180.3,4.4895,4.4869,4.4943,-0.9953,-0.9988,-0.9877,14072.391,13635.295,14158.1875,1.2458,1.2373,1.2502,0.659,0.6539,0.6613,16.1313,0.0047,15.8724,0.006,16892216,16.1336,0.0081,15.8288,0.031,16892216,16.2144,0.0077,15.9922,0.0634,16892216,16.2803,0.0032,16.1603,0.0111,16892216,16.3078,0.009,16.0149,0.0357,16892216,0.080568,J183940.01-191412.5,14.482,13.864,8.114,4.092,,,,0.16,0.102,0.03,0.029,,,,2800019701351044446,0.617458,12.233625,8.4629345,4.804929,0
337, ,PN G014.7-11.8 ,SaWe4,4081863628798972032,B,285.5735,-21.4478,0.92,18.8,0.45,0.35,0.27,285.5735,-21.4478,Gaia DR3 4081863628798972032,285.57354258639,-21.44782239511,0.2165,0.2076,-0.0585,0.2372,-0.2465,-3.043,0.242,-4.777,0.218,18.799017,0.004917,22,584.473,12.3757,47.2273,18.421633,0.023158,21,513.093,6.55512,78.2737,17.972404,0.014377,1.928,0.449228,-0.377384,0.826612,,,,,,,,,,,,,,,,,,,,,,,,18.5915,0.0124,18.1592,0.0215,16892216,18.5227,0.0045,18.151,0.0217,16892216,18.4684,0.0175,18.2263,0.0356,16892216,18.4608,0.0143,18.3884,0.0203,16892216,18.4774,0.0167,18.3227,0.0378,16892216,0.142794,J190217.50-212650.3,16.204,15.386,10.963,5.944,,,,0.092,0.156,0.197,0.079,,,,2857021301351022025,2.596376,12.06208,8.393409,4.676319,0
338,*,PN G014.8-08.4 ,SB20,4085994773196437888,A,282.3508,-19.8704,0.11,14.99,-0.04,0.62,-0.38,282.3508,-19.8704,Gaia DR3 4085994773196437888,282.35076494826,-19.87038437079,0.0367,0.0368,0.3602,0.0522,6.8992,-2.545,0.042,-2.226,0.032,14.985619,0.00293,21,14506.0,34.3255,422.602,14.934671,0.003793,21,8143.42,14.7598,551.732,14.970878,0.004261,1.187,-0.036206,-0.050947,0.014741,,,,,,19995.8,19989.3,19998.9,4.35,4.3456,4.3529,-0.2103,-0.219,-0.2044,11292.328,11232.787,11368.6,0.5856,0.5836,0.5876,0.3137,0.3127,0.3148,14.9648,0.0048,14.6268,0.051,16892216,15.162,0.0046,14.9964,0.017,16892216,15.3671,0.0035,15.318,0.0116,115000,15.5064,0.0019,15.4941,0.0068,115000,15.6145,0.008,15.5883,0.0103,115000,0.129587,J184924.39-195214.0,14.899,14.385,9.32,5.127,,,,0.162,0.11,0.041,0.034,,,,2816019701351023615,2.980671,12.684037,9.194166,5.3418546,0
342, ,PN G015.1+02.8 ,MPAJ1807-1425,4146916238566202368,B,271.9132,-14.4249,0.49,19.89,1.48,3.36,-0.22,271.9132,-14.4249,Gaia DR3 4146916238566202368,271.91317911157,-14.42486301181,0.7206,0.6579,0.1952,0.6309,0.3094,-4.809,0.957,-5.882,0.665,19.894623,0.009139,2,154.838,32.8856,4.70839,19.863846,0.230613,2,351.343,59.097,5.94519,18.383568,0.182663,2.439,1.480278,-0.030777,1.511055,,,,,,,,,,,,,,,,,,,,,,,,20.4122,0.055,19.9659,0.0518,16793904,19.5264,0.0268,18.9408,0.0328,16892216,19.2066,0.0251,18.7958,0.0172,16892216,18.7364,0.0075,18.1743,0.0171,16892216,18.1992,0.0277,17.6999,0.0832,16793912,0.101495,J180739.16-142529.1,10.921,11.707,7.368,3.7,14.777,14.097,13.866,0.277,0.196,0.092,0.031,0.055,0.06,0.063,2723015201351060775,0.494801,8.293599,7.270146,6.023414,4
344,*,PN G015.4+05.6 ,Pa44,4150564551275781120,B,269.5668,-12.7991,0.17,14.99,1.34,2.35,0.18,269.5668,-12.7991,Gaia DR3 4150564551275781120,269.56680942151,-12.79908363545,0.0259,0.023,0.0677,0.0297,2.2778,-2.654,0.033,-8.814,0.027,14.993115,0.004415,23,8209.44,69.9862,117.301,15.552758,0.009667,25,16435.4,174.608,94.1273,14.208447,0.012138,1.3,1.344312,0.559643,0.784669,,,,,,21026.1,20893.0,21095.2,4.2272,4.2031,4.2527,-0.5771,-0.5938,-0.5387,4323.8057,4182.1963,4455.8154,3.4382,3.4336,3.4425,1.6751,1.6727,1.6773,15.7621,0.0235,15.7112,0.0295,115000,15.0168,0.0161,14.9623,0.012,115000,14.618,0.0024,14.5978,0.0028,115000,14.4431,0.0007,14.4082,0.0031,115000,14.1938,0.012,14.2005,0.0122,115000,0.07802,J175816.09-124756.6,12.022,11.947,8.58,3.933,13.332,12.991,12.558,0.024,0.026,0.039,0.022,0.053,0.065,,2688012201351000257,0.903566,11.126671,9.241888,5.5104814,0
345,*,PN G015.4-04.5 ,M1-53,4093677434572665216,A,278.9515,-17.6024,0.36,15.43,0.32,1.45,-0.46,278.9515,-17.6024,Gaia DR3 4093677434572665216,278.95146294167,-17.60240666298,0.0435,0.0385,0.1855,0.0437,4.2446,-2.982,0.064,-8.688,0.046,15.430913,0.003615,14,14927.8,180.406,82.7453,14.903555,0.013415,15,11670.1,41.5135,281.115,14.580211,0.005404,2.1,0.323344,-0.527358,0.850702,,,,,,,,,,,,,,,,,,,,,,,,14.9906,0.0134,13.8241,0.0123,16892216,15.1026,0.0269,13.9752,0.0092,16892216,15.3279,0.0137,14.4558,0.0352,16892208,15.4156,0.0097,14.606,0.0589,16892216,15.2362,0.0065,13.884,0.0115,16892216,0.123828,J183548.28-173609.1,10.27,10.069,5.157,1.337,11.485,10.797,10.577,0.031,0.025,0.014,0.016,0.033,0.03,0.029,2791018201351060899,1.228121,10.799717,7.2913275,4.6091022,-1
