recno,Astrom,PNG,OName,GaiaEDR3,Group,RA_ICRS,DE_ICRS,Dang,Gmag,BP-RP,AV,(BP-RP)0,_RA_icrs,_DE_icrs,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag_x,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP_x,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,gmag_xa,e_gmag_x,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,AllWISE,RAJ2000_xa,DEJ2000_xa,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA_x,e_pmRA_x,pmDE_x,e_pmDE_x,d2M,angDist_xa
1022,*,"PN G197.8-03.3 ",Abell14,3330404266518636416,B,92.7861,11.7788,0.55,15.08,0.76,1.17,0.16,92.7861,11.7788,Gaia DR3 3330404266518636416,92.78607026382,11.77884042739,0.0,0.0,109.0,1636148068921376768,3330404266518636416,1673018526,0.0257,0.0225,0.2181,0.0293,7.4504,0.164,0.15,0.034,0.067,0.026,-0.0994,0.1047,-0.0122,0.0221,-0.2566,0.0114,-0.2655,0.1289,0.0873,-0.2086,216,0,216,0,1.6118,256.1,0.069,0.96608,31,false,1.571,,,,,,,,25,17,0.047832,25,0.0499,3.629,0,0,1.078,0,213,17474.77608,7.72113,2263.24,15.081338,0.002797,22,9699.46,22.0881,439.127,15.371674,0.003728,21,11375.7,17.4013,653.726,14.607949,0.004128,1.206,0,1,0,1,0,0.763724,0.290336,0.473389,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999987,11945.4,11850.6,12006.8,3.8813,3.8725,3.8863,-0.8192,-0.8199,-0.8179,5121.735,5099.9595,5151.027,1.8005,1.7944,1.8059,1.6471,1.641,1.6523,0.8923,0.8889,0.8952,A,92.78606958434,11.77884012754,0.537307,0.430219,-0.207,0.179342,122130927860175107,92.78607182,11.7788402,0.003,0.002,0.0,503635968,60,55938.81644676,5,56,15.4062,0.0021,15.4393,0.0047,115000,15.1067,0.0013,15.169,0.0025,115000,14.9898,0.0063,15.0568,0.0034,115000,14.9142,0.0021,14.9651,0.0032,115000,14.8303,0.0028,14.8562,0.0047,115000,0.175518,J061108.66+114643.8,92.7860962,11.7788474,0.0618,0.0578,148.2,13.729,13.659,11.761,8.47,14.04,13.898,13.749,0.029,0.037,0.236,,0.024,0.025,0.047,927112101351018562,0000,1,nnnn,AABU,193,111,-268,122,0.167,0.171147
1023," ","PN G198.6-06.3 ",Abell12,3329653849828221696,A,90.5833,9.6538,0.79,18.65,-0.13,0.31,-0.3,90.5833,9.6538,Gaia DR3 3329653849828221696,90.58332754862,9.65379964892,0.0,0.0,127.0,1636148068921376768,3329653849828221696,796276926,0.2298,0.206,0.7731,0.22,3.514,0.612,0.176,0.274,-0.586,0.234,-0.3883,-0.2877,-0.3082,0.4273,0.0207,0.4119,-0.5876,0.182,-0.1084,-0.3982,196,0,196,0,-0.1059,203.04,0.208,0.14542,95,false,,1.7569,0.0544,0.176,-0.415,-0.119,-0.143,0.38,23,16,0.453933,25,0.03273,167.2,6,0,0.993,0,196,650.35427,2.43685,266.883,18.654491,0.004913,21,656.732,28.7895,22.8115,18.295073,0.047678,22,339.075,19.5565,17.3382,18.422157,0.062735,1.531,0,2,0,3,0,-0.127085,-0.359419,0.232334,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,5.0E-5,6628.0,6623.6,6630.8,4.6381,4.6372,4.6387,-3.8831,-4.1121,-3.4551,5805.7466,5798.844,5808.444,9.0E-4,2.0E-4,0.0022,8.0E-4,1.0E-4,0.0019,4.0E-4,0.0,0.0011,MARCS,90.58332675482,9.6538022521,4.460355,3.864071,-0.4227,0.097779,119580905833935086,90.58332952,9.65379997,0.046,0.045,90.0,444915712,53,56065.38708333,1,34,17.492,0.0483,12.5951,0.2262,16777496,17.3062,0.0199,11.7597,0.0769,16777496,18.3536,0.0176,18.5686,0.0151,16892216,17.9559,0.0389,20.3243,0.329,16696,,,,,16440,0.104767,J060220.02+093913.6,90.5834495,9.6537918,0.0433,0.0396,5.2,12.524,11.419,6.966,3.68,,,,0.05,0.028,0.016,0.023,,,,903109001351051549,DDh0,1,nn12,AAAA,-141,59,-331,68,,0.531342
1026," ","PN G199.4+14.3 ",PaJy1,3362175922014398720,B,110.0064,18.2905,1.11,12.79,-0.02,0.12,-0.09,110.0064,18.2905,Gaia DR3 3362175922014398720,110.00644021494,18.29052499944,0.0,0.0,130.0,1636148068921376768,3362175922014398720,874196692,0.029,0.0278,0.0448,0.0341,1.316,1.166,-0.599,0.033,-1.0,0.027,-0.2543,-0.0371,-0.2743,0.2521,-0.4755,0.2056,-0.3356,0.0498,0.1442,-0.2362,201,158,201,0,-0.4827,1130.0,0.212,39.649,31,false,1.776,,,,,,,,23,16,0.049723,23,0.02896,60.85,0,0,0.974,0,200,144661.53818,501.266,288.592,12.786484,0.004663,23,114480.0,1091.42,104.891,12.69172,0.010721,23,65028.8,526.595,123.489,12.715131,0.00957,1.241,0,0,0,1,0,-0.023411,-0.094764,0.071353,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,5.0E-5,24521.2,24499.3,24536.2,4.472,4.4626,4.4794,-0.9636,-0.9889,-0.9232,4390.105,4336.069,4460.642,0.577,0.5754,0.5787,0.5772,0.5756,0.5789,0.3128,0.3119,0.3137,OB,110.00644301999,18.29052944578,0.53016,0.445417,-0.254,0.164301,129941100065249210,110.00644078,18.29052597,0.015,0.007,0.0,503635968,60,55933.5587963,5,47,12.6732,0.0112,12.7076,0.007,115832,12.8491,0.001,12.8422,0.001,115832,13.2788,0.0033,13.8191,0.0066,16504,13.3979,0.0083,13.4224,0.0015,115064,13.4325,0.0226,13.418,0.0174,115064,0.167841,J072001.54+181725.8,110.0064296,18.2905232,0.0291,0.0273,121.7,10.161,9.204,5.405,2.262,12.823,12.385,11.755,0.022,0.02,0.014,0.015,0.026,0.026,0.029,1094118101351025156,0000,0,0022,AAAA,72,32,40,31,0.143,0.131006
1028,*,"PN G200.7+08.4 ",Abell19,3353841417717450112,B,104.9874,14.6095,1.27,12.51,1.02,0.0,1.02,104.9874,14.6095,Gaia DR3 3353841417717450112,104.98736084333,14.60947003901,0.0,0.0,122.0,1636148068921376768,3353841417717450112,412185866,0.015,0.0136,4.1365,0.0178,232.4414,21.386,-10.895,0.017,-18.403,0.016,-0.203,0.187,-0.1626,0.2495,-0.3468,0.1269,-0.2993,0.1505,0.3691,-0.1775,180,180,180,0,1.5529,304.51,0.076,5.4868,31,true,1.508,,,,,,,,21,15,0.02593,21,0.09392,96.89,0,0,1.082,0,178,185913.65569,98.1686,1893.82,12.514089,0.002814,21,90559.3,169.076,535.612,12.94621,0.003449,20,134723.0,259.356,519.452,11.924293,0.004319,1.212,0,0,0,0,0,1.021917,0.432121,0.589796,42.75,0.71,1,12,2,11,17.353,-1.8389,0.958022,945.047,6.83,5250.0,4.5,0.25,222,,,,11.718584,0.021097,10,,VARIABLE,0.0,0.0,0.99968,5248.9,5236.6,5262.2,4.5485,4.5397,4.5571,0.1199,0.1073,0.1326,237.756,236.2396,238.9851,0.1178,0.1082,0.1282,0.0954,0.0877,0.1039,0.0504,0.0463,0.0549,MARCS,104.9874108858,14.60955182966,0.275342,0.263329,-0.1932,0.173898,125531049873771913,104.98736368,14.60947741,0.102,0.074,0.0,906289152,108,55885.03616898,4,63,13.489,,,,114724,12.857,,,,114724,12.548,,,,16420,12.362,,,,114724,12.2081,0.0026,12.1954,0.005,115000,0.150406,J065956.97+143634.1,104.9873788,14.6094949,0.0377,0.0345,99.2,10.72,10.766,10.717,8.41,11.259,10.862,10.757,0.023,0.019,0.112,,0.02,0.018,0.021,1048115101351005452,0000,0,000n,AABU,26,41,9,40,0.247,0.075958
1029," ","PN G202.9+07.4 ",Kn60,3160750653143994880,B,105.0276,12.2448,0.05,19.67,0.16,0.32,-0.01,105.0276,12.2448,Gaia DR3 3160750653143994880,105.0276330766,12.24479320754,0.0,0.0,120.0,1636148068921376768,3160750653143994880,1640059202,0.3592,0.3415,-0.2146,0.4414,-0.4861,0.892,0.608,0.473,-0.653,0.411,-0.0853,-0.2394,-0.331,0.2578,-0.2063,0.1204,-0.3452,0.4743,-0.2747,-0.301,217,0,215,2,-0.8422,205.39,0.0,0.0,95,false,,1.8725,0.0988,-0.059,-0.236,-0.067,-0.107,0.277,25,15,0.743916,26,0.02542,175.5,0,0,0.958,0,211,254.7576,1.73418,146.904,19.672049,0.007888,23,758.908,32.1845,23.5799,18.13807,0.046129,22,512.151,12.9133,39.6607,17.9744,0.027635,4.989,0,23,0,22,0,0.16367,-1.533979,1.697649,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,2.03E-4,0.999797,,,,,,,,,,,,,,,,,,,,,,,105.02763031342,12.24479610842,7.690152,6.694125,-0.3086,0.118908,122691050277564574,105.02774061,12.24504591,0.043,0.023,0.0,444915712,53,56111.71643519,3,34,,,,,16416,,,,,16416,19.3266,0.0726,17.8192,0.0117,16892216,19.0432,0.0304,17.7937,0.0368,16892216,18.5854,0.0275,17.4731,0.0344,16892216,1.014111,J070006.62+121441.5,105.0276165,12.2448877,0.0766,0.0713,172.7,15.11,13.694,10.103,5.553,,,,0.04,0.038,0.063,0.044,,,,1050112101351031736,0000,0,1100,AAAA,19,270,-385,292,,0.321047
1033," ","PN G205.0+04.4 ",CaVa1,3158200782602417152,B,103.2206,9.0723,5.57,17.52,1.2,0.24,1.09,103.2206,9.0723,Gaia DR3 3158200782602417152,103.22055820524,9.07228496143,0.0,0.0,138.0,1636148068921376768,3158200782602417152,182981995,0.089,0.0914,0.4228,0.1203,3.5148,5.505,2.588,0.124,-4.858,0.107,-0.2448,-0.0345,-0.0237,-0.0092,-0.4201,-0.1998,0.0088,0.4507,0.0034,-0.4171,182,0,182,0,-1.1073,163.07,0.0,0.0,31,false,1.466,,,,,,,,21,14,0.195107,22,0.1029,98.32,0,0,0.94,0,179,1851.46157,2.19394,843.896,17.51858,0.003041,22,817.135,12.6048,64.8272,18.057808,0.016979,22,1430.24,17.867,80.0495,16.859371,0.01408,1.214,0,1,0,0,0,1.198437,0.539228,0.659208,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999992,4610.8,4596.7,4642.7,4.7931,4.7344,4.8115,-1.1403,-1.2466,-0.8675,1067.883,1038.0133,1190.0295,0.0162,0.0039,0.0503,0.0126,0.003,0.0393,0.0068,0.0016,0.021,PHOENIX,103.22054655755,9.07230655442,1.984625,1.715678,-0.4054,0.158135,118881032205557248,103.22055284,9.07228673,0.004,0.004,0.0,503635968,60,56119.54204861,5,58,18.1824,0.0031,18.267,0.0062,115000,17.4935,0.0054,17.5676,0.0075,115000,17.2066,0.0032,17.2911,0.0079,115000,17.0868,0.0048,17.1833,0.0078,115000,16.9937,0.0156,17.1334,0.0402,115000,0.174326,J065252.90+090420.2,103.2204283,9.0723035,0.127,0.1192,174.5,15.485,15.71,12.139,8.561,15.974,15.599,15.808,0.045,0.145,,,0.085,0.111,0.269,1026109001351027378,00pp,0,0nnn,ABUU,-149,359,-357,390,0.513,0.610346
1034,*,"PN G205.1+14.2 ",Abell21,3163546505053645056,A,112.2613,13.2468,0.18,15.93,-0.5,0.05,-0.53,112.2613,13.2468,Gaia DR3 3163546505053645056,112.26127689684,13.24679218861,0.0,0.0,108.0,1636148068921376768,3163546505053645056,1423945866,0.0595,0.0519,1.689,0.0688,24.5523,8.972,-2.929,0.074,-8.48,0.062,-0.0963,-0.2139,-0.2159,0.2537,-0.3009,0.1253,-0.2543,0.3146,-0.1037,-0.2505,200,0,200,0,1.7173,413.57,0.361,10.346,31,false,1.897,,,,,,,,23,17,0.111527,23,0.1233,98.07,0,0,1.086,0,198,7965.63648,9.3644,850.63,15.934316,0.003037,22,6730.75,22.5252,298.81,15.768383,0.004581,20,2457.13,15.722,156.286,16.271824,0.007909,1.153,0,1,0,0,0,-0.503441,-0.165933,-0.337508,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,5.0E-5,,,,,,,,,,,,,,,,,,,,,,,112.26129027258,13.24682987644,1.20412,1.006015,-0.2629,0.085703,123891122612856653,112.26127899,13.24680004,0.004,0.002,90.0,503635968,60,56212.23975694,5,89,15.7618,0.0024,15.8127,0.0046,115000,16.2245,0.0024,16.3292,0.003,115000,16.5925,0.0085,16.6644,0.0036,115000,16.892,0.0029,16.9798,0.0132,115000,17.0898,0.009,17.2024,0.0141,115000,0.073624,J072902.72+131448.6,112.2613389,13.2468444,0.5144,0.4669,0.5,17.353,17.266,12.429,8.195,16.581,17.209,16.136,0.168,,,,0.136,,,1117113601351023963,0000,0,nnnn,BUUU,-1716,1671,-1909,1844,0.462,0.210214
1035," ","PN G205.8-26.7 ",MaC2-1,3211200438511961088,A,75.9244,-6.1675,0.07,15.81,-0.38,0.12,-0.45,75.9244,-6.1675,Gaia DR3 3211200438511961088,75.92438814645,-6.16750990906,0.0,0.0,85.0,1636148068921376768,3211200438511961088,204638173,0.0574,0.0432,0.0848,0.0804,1.0537,0.606,0.288,0.076,-0.533,0.064,0.0468,-0.0434,-0.2367,0.0983,-0.115,0.0473,-0.2157,0.3083,0.0705,-0.2429,485,0,483,2,1.5509,1689.0,0.603,35.121,95,false,,1.8425,0.015,0.011,0.009,-0.06,-0.077,0.178,56,23,0.112531,58,0.06216,165.5,0,0,1.05,0,481,8932.91755,25.2333,354.012,15.809883,0.004123,50,21392.7,67.8979,315.072,14.512877,0.004434,49,8730.21,21.7145,402.045,14.895333,0.004645,3.372,0,2,0,2,0,-0.382456,-1.297006,0.91455,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,5.0E-5,,,,,,,,,,,,,,,,,,,,,,,75.92438685913,-6.16750754049,1.229615,1.030594,-0.244,0.05543,100590759243759361,75.92439181,-6.16750702,0.004,0.003,0.0,512024576,61,56311.47476852,5,85,14.2929,0.0164,14.174,0.0031,16892216,15.0087,0.011,14.8805,0.005,16892216,15.8881,0.0035,15.7548,0.0015,16892216,16.1101,0.0123,15.9846,0.0025,16892216,15.9353,0.0061,15.7442,0.008,16892216,0.038703,J050341.84-061003.0,75.9243703,-6.1675051,0.0384,0.0373,127.5,13.706,12.798,7.888,4.655,15.132,15.282,14.711,0.026,0.026,0.019,0.023,0.043,0.075,0.104,759006101351026627,0000,0,0000,AAAA,154,261,-192,153,0.041,0.107905
1036,*,"PN G206.4-40.5 ",NGC1535,3189152962633165056,A,63.5657,-12.7394,0.15,12.06,-0.41,0.09,-0.47,63.5657,-12.7394,Gaia DR3 3189152962633165056,63.56571955157,-12.73943337576,0.0,0.0,114.0,1636148068921376768,3189152962633165056,1315282906,0.0435,0.036,0.7282,0.0587,12.4037,3.801,3.384,0.052,-1.729,0.046,-0.2046,0.1293,0.3494,0.0295,-0.1415,-0.0377,0.3107,0.3785,-0.0923,-0.2005,291,291,290,1,0.3218,6679.8,0.412,226.18,31,false,1.879,,,,,,,,34,17,0.07865,38,0.04549,140.6,17,0,1.012,0,322,283012.23704,160.042,1768.37,12.057854,0.002823,35,243822.0,384.147,634.709,11.870861,0.003273,36,96584.3,84.4515,1143.67,12.285629,0.003897,1.203,0,9,0,36,0,-0.414768,-0.186993,-0.227776,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,5.0E-5,16826.8,11524.2,19489.7,4.314,4.0797,4.4496,-0.2859,-0.7328,0.6521,3102.1785,1454.0706,4830.92,0.0635,0.02,0.1279,0.0635,0.0199,0.1275,0.0338,0.0107,0.0687,A,63.56570413057,-12.73942569009,0.813681,0.72249,-0.2072,0.138383,92710635656753057,63.56571137,-12.73942817,0.061,0.032,90.0,520413184,62,56079.21456019,3,78,12.352,,,,16484,12.635,,,,114788,12.88,,,,16484,12.9152,0.0104,11.9069,0.0094,16892280,13.0805,0.0078,11.6486,0.0028,115064,0.108988,J041415.79-124420.8,63.5657936,-12.7391273,0.0291,0.0286,95.7,10.678,9.739,4.539,0.359,12.539,12.647,12.577,0.024,0.02,0.013,0.02,0.052,0.068,0.068,633012201351002735,0000,5,n133,AAAA,114,32,-281,32,1.113,1.035387
1037,*,"PN G208.5+33.2 ",Abell30,660071056749861888,A,131.7227,17.8795,1.15,14.35,-0.18,0.14,-0.26,131.7227,17.8795,Gaia DR3 660071056749861888,131.72273989204,17.87954150092,0.0,0.0,103.0,1636148068921376768,660071056749861888,684282996,0.0282,0.0154,0.4517,0.0333,13.5716,5.857,-5.722,0.035,-1.249,0.026,-0.3097,-0.2185,-0.022,0.1063,0.1514,0.0763,0.0443,0.2605,-0.141,-0.386,354,0,354,0,-0.8939,684.79,0.155,10.072,31,false,1.817,,,,,,,,41,18,0.051829,45,0.0372,164.5,0,0,0.965,1,376,34263.95245,25.8101,1327.54,14.350273,0.002874,44,27299.2,62.7258,435.215,14.248166,0.003743,42,13400.4,32.3109,414.732,14.430104,0.004598,1.188,0,0,0,3,0,-0.181938,-0.102107,-0.079831,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999999,9999.2,9996.0,9999.8,4.6292,4.5478,4.636,-1.8944,-1.947,-1.8068,2099.787,2086.3708,2313.8962,2.0E-4,0.0,7.0E-4,2.0E-4,0.0,7.0E-4,1.0E-4,0.0,4.0E-4,PHOENIX,131.72276661453,17.87954705405,0.555877,0.418908,-0.3942,0.202488,129451317227636000,131.72274168,17.87954197,0.003,0.002,90.0,520413184,62,56172.98508102,5,66,13.458,,,,114724,14.511,0.001,14.5167,0.0043,115000,14.7568,0.0023,14.77,0.0032,115000,14.9948,0.0049,15.02,0.0059,115000,15.1341,0.0047,15.1583,0.0074,115000,0.207897,J084653.43+175246.1,131.7226467,17.8794924,0.0273,0.0269,115.6,10.764,9.303,3.093,-1.469,14.561,14.574,14.04,0.023,0.019,0.015,0.007,0.052,0.099,0.14,1316118101351016907,000h,5,3233,AAAA,-690,30,-16,29,0.404,0.184605
1040," ","PN G209.5-04.0 "," ",3120747877505716608,B,97.7617,1.1527,4.94,20.14,2.19,1.29,1.65,97.7617,1.1527,Gaia DR3 3120747877505716608,97.76170970742,1.15273439146,0.001,0.0,141.0,1636148068921376768,3120747877505716608,1389232806,0.5559,0.6007,1.2075,0.7006,1.7235,1.177,0.942,0.703,0.706,0.608,-0.3613,-0.0212,-0.2303,0.3656,-0.1616,0.248,-0.4719,0.5257,-0.1374,-0.3123,183,0,183,0,0.7834,213.7,1.586,1.314,95,false,,1.1711,0.1648,-0.011,-0.248,-0.063,-0.113,0.354,21,14,1.131757,21,0.03617,103.6,0,0,1.04,0,182,164.91312,1.05664,156.074,20.144228,0.007482,15,47.0864,9.85195,4.7794,21.156303,0.227187,19,204.771,9.78163,20.9343,18.969723,0.052002,1.527,0,0,0,0,0,2.186581,1.012075,1.174505,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999993,,,,,,,,,,,,,,,,,,,,,,,97.76170552112,1.15273125293,11.383056,10.017814,-0.3323,0.128645,109380977616943741,97.76171019,1.15273387,0.009,0.006,90.0,436527104,52,56130.86349537,5,52,22.1563,0.1416,,,115000,20.568,0.0285,20.8037,0.0914,115000,19.4748,0.0115,19.6725,0.0211,115000,18.909,0.0149,19.043,0.0259,115000,18.6162,0.0416,18.7867,0.0634,115000,0.127329,J063102.82+010910.0,97.7617788,1.1527946,0.1658,0.1527,169.2,16.206,16.3,11.987,9.219,,,,0.055,0.202,0.303,,,,,983101501351013675,0000,0,1nnn,ABBU,511,617,121,668,,0.443267
1042," ","PN G210.8-02.7 ",IPHASJ063750.80+003644.0,3119819065057501056,B,99.4617,0.6122,0.08,20.17,1.93,1.03,1.5,99.4617,0.6122,Gaia DR3 3119819065057501056,99.46168659701,0.61221532866,0.001,0.001,24.0,1636148068921376768,3119819065057501056,312211443,0.7298,0.796,-0.6241,0.9825,-0.6352,1.341,-0.886,0.864,1.007,0.87,0.0966,-0.3908,-0.0878,0.4074,-0.4427,0.245,0.0411,0.2715,-0.0827,-0.1179,160,0,160,0,0.6912,180.74,1.826,1.2062,95,false,,1.2436,0.2091,-0.153,-0.315,-0.052,-0.23,-0.147,18,11,1.320274,19,0.09606,97.52,0,0,1.037,0,157,160.62301,1.17964,136.163,20.172848,0.008436,14,51.9984,10.3535,5.02232,21.048567,0.2162,13,179.337,13.9176,12.8856,19.113724,0.084344,1.44,0,0,0,0,0,1.934843,0.875719,1.059124,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999995,,,,,,,,,,,,,,,,,,,,,,,99.46169053671,0.61221085521,13.90227,13.906222,-0.1524,0.073301,108730994616835134,99.46168593,0.61221407,0.045,0.027,0.0,503635968,60,56098.35515046,5,51,21.9964,0.0358,21.9438,0.0487,115000,20.4345,0.0186,20.5487,0.0285,115000,19.6073,0.0137,19.7602,0.0188,115000,18.9274,0.0329,19.006,0.0457,115000,18.5481,0.0198,18.6694,0.0429,115000,0.071631,J063750.82+003643.3,99.4617766,0.6120342,0.0597,0.0565,142.4,14.205,13.717,10.951,8.406,16.313,15.771,15.172,0.027,0.037,0.144,,,0.16,0.172,998100001351062377,0000,0,110n,AABU,-164,164,102,163,0.761,0.657512
1043," ","PN G211.2-03.5 ",M1-6,3119667469890795008,B,98.938,-0.0937,0.23,15.47,1.43,2.23,0.35,98.938,-0.0937,Gaia DR3 3119667469890795008,98.93801163534,-0.09372712088,0.0,0.0,53.0,1636148068921376768,3119667469890795008,48844046,0.0379,0.0362,0.1272,0.0441,2.8861,1.786,-1.233,0.045,-1.292,0.038,0.1648,-0.2032,-0.1032,0.0318,-0.4535,0.0551,-0.2919,0.0473,0.1109,-0.0793,228,0,228,0,0.1681,266.59,0.132,1.6618,95,false,,1.4302,0.0103,-0.048,-0.128,0.093,0.046,0.096,26,16,0.062831,26,0.02695,2.23,0,3,1.006,0,226,12179.90679,43.8536,277.74,15.473257,0.004783,24,17657.2,320.563,55.0818,14.721237,0.019908,23,38232.2,160.198,238.656,13.291822,0.005914,4.589,0,24,0,23,0,1.429415,-0.75202,2.181435,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.5E-5,0.018479,0.981494,,,,,,,,,,,,,,,,,,,,,,,98.93801711364,-0.09372137738,0.722761,0.619352,-0.0816,0.106241,107880989380107982,98.93801376,-0.09372555,0.013,0.006,90.0,512024576,61,56165.51556713,5,71,15.7509,0.0073,15.5005,0.0014,16892216,14.1011,0.0672,13.5468,8.0E-4,16892216,14.2564,0.0082,14.0296,0.0034,16892216,14.2491,0.0132,13.8261,0.0055,16892216,13.7054,0.03,13.0973,0.0059,16892216,0.104471,J063545.13-000537.3,98.9380621,-0.0937115,0.0277,0.0217,35.8,8.87,7.655,2.767,-0.101,12.289,11.824,10.645,0.023,0.021,0.009,0.017,0.035,0.052,0.038,983100001351025235,0000,5,1120,AAAA,-258,30,56,29,0.14,0.227258
1045," ","PN G212.0+04.3 ",M1-9,3115628448289044992,B,106.33,2.7832,0.3,15.51,0.42,0.81,-0.01,106.33,2.7832,Gaia DR3 3115628448289044992,106.32999514404,2.78318277953,0.0,0.0,116.0,1636148068921376768,3115628448289044992,1672697055,0.0591,0.0539,0.1114,0.0655,1.6999,1.296,-1.243,0.075,0.365,0.061,-0.12,0.0142,-0.167,0.0838,-0.3061,0.0948,-0.2057,-0.0547,0.0504,-0.0691,225,0,224,1,-2.477,477.88,0.398,11.071,95,false,,1.6904,0.0171,-0.073,-0.022,-0.076,0.071,0.014,26,16,0.104971,27,0.007469,133.1,0,0,0.882,0,232,11754.53749,37.0878,316.938,15.511853,0.004396,23,45493.8,583.492,77.9681,13.693663,0.014202,23,38829.9,239.664,162.018,13.274981,0.007694,7.174,0,1,0,0,0,0.418682,-1.818191,2.236873,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,3.12E-4,0.998925,0.0,,,,,,,,,,,,,,,,,,,,,,,106.3300006771,2.78318115938,1.207828,0.991028,-0.0771,0.064406,111341063300020275,106.329995,2.78318171,0.016,0.003,0.0,512024576,61,56290.80172454,10,55,13.8929,0.014,13.5803,0.0019,16892216,13.4824,0.0408,13.2888,0.0134,16892216,14.4595,0.0153,14.2303,0.0032,16892216,14.5283,0.0114,14.2398,0.0033,16892216,13.9582,0.028,13.5551,0.009,16892216,0.068254,J070519.20+024659.5,106.3300004,2.7831966,0.0292,0.0281,97.5,11.126,10.112,5.157,1.972,13.14,13.05,12.156,0.022,0.02,0.014,0.013,0.032,0.036,0.03,1058103001351021628,0000,1,0012,AAAA,21,32,-164,32,0.032,0.012224
