idPNMain,PNG,Name,PNstat,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,Glon,Glat,Catalogue,MajDiam,MinDiam,PAdiam,EPA,mainClass,subClass,tbRadioCont_Flux_3cm,tbRadioCont_Flux_6cm,tbRadioCont_Flux_11cm,tbRadioCont_Flux_13cm,tbRadioCont_Flux_20cm,tbRadioCont_Flux_36cm,tbRadioCont_Flux_2cm,tbIRFlux_Flux_J,tbIRFlux_Flux_H,tbIRFlux_Flux_Ks,tbIRFlux_Flux_8um,tbIRFlux_Flux_12um,tbIRFlux_Flux_22um,tbIRFlux_Flux_24um,tbIRFlux_Flux_25um,tbIRFlux_Flux_60um,tbIRFlux_Flux_70um,tbIRFlux_Flux_100um,tbIRFlux_Flux_160um,tbIRFlux_Flux_250um,tbIRFlux_Flux_350um,tbIRFlux_Flux_500um,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000_x,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
931,300.8-03.4,ESO 95-12,T,12:30:24.5,-66:14:25.80,187.602,-66.2405,300.812,-3.45534,1992secg.book.....A,18.0,,,,R,m;s;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 5860136258689477632,187.60217322076,-66.2404929419,0.0,0.0,120.0,1636148068921376768,5860136258689477632,1370320657,0.3889,0.3828,-0.4572,0.4789,-0.9548,8.37,-8.369,0.491,-0.128,0.518,-0.0266,-0.0564,0.0331,0.2197,-0.0234,0.1792,-0.3688,-0.1347,0.2015,0.0722,315,0,315,0,0.9228,348.59,0.401,0.09921,95,false,,1.7221,0.1142,-0.03,-0.088,-0.104,-0.011,0.02,36,23,0.746056,42,0.001076,116.2,0,0,1.036,0,348,165.60131,0.844362,196.126,20.139708,0.006184,12,142.276,6.59953,21.5586,19.95571,0.050439,12,108.119,7.94231,13.6131,19.66314,0.079846,1.512,0,0,0,0,0,0.29257,-0.183998,0.476568,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.844744,0.019742,6.7E-5,,,,,,,,,,,,,,,,,,,,,,,187.60226554419,-66.24049237145,7.859732,8.430619,0.0521,0.252527
932,301.1-01.4,PM 1-68,L,12:34:36.0,-64:18:16.99,188.64987,-64.30472,301.10741,-1.49264,2001A&A...378..843K,2.3,,,,S,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 5861374033935241088,188.6500508632,-64.30470490903,0.004,0.002,93.0,1636148068921376768,5861374033935241088,369198483,3.5616,1.8715,,,,,,,,,-0.0755,,,,,,,,,,238,0,238,0,118.9949,23791.0,21.873,1077.6,3,false,,,,,,,,,27,16,7.805224,32,0.6603,20.8,0,0,,0,259,652.55618,20.8697,31.2682,18.650822,0.034833,23,2273.29,38.7291,58.6973,16.946903,0.018706,24,4025.55,46.5103,86.5518,15.735832,0.013101,9.653,0,12,0,13,0,1.211071,-1.703918,2.914989,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.001066,2.14E-4,0.99203,,,,,,,,,,,,,,,,,,,,,,,188.6500508632,-64.30470490903,3.56159,1.871522,-0.0755,0.28749
933,302.2+02.5,Wray 16-120,T,12:45:54.5,-60:20:15.58,191.47723,-60.33766,302.24724,2.52674,1992secg.book.....A,15.5,12.5,,,B,p;s;,,,,,,16.3,,,,,,0.25,,,1.28,1.1,,26.61,,,,,Gaia DR3 6056638537222985472,191.47733676678,-60.33768293299,0.002,0.001,63.0,1636148068921376768,6056638537222985472,1193938484,1.8403,1.5773,,,,,,,,,0.2171,,,,,,,,,,146,0,143,3,26.5667,1214.2,11.311,63.091,3,false,,,,,,,,,17,13,4.208651,21,0.1283,136.4,10,14,,0,163,122.53529,2.25268,54.3952,20.466715,0.020149,14,337.154,8.10028,41.6225,19.01897,0.026234,16,516.853,9.20035,56.1775,17.964478,0.019693,6.969,0,14,0,16,0,1.054493,-1.447744,2.502237,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.00822,0.990488,0.0,,,,,,,,,,,,,,,,,,,,,,,191.47733676678,-60.33768293299,1.840341,1.577268,0.2171,0.207359
937,304.2+05.9,Wray 16-122,T,13:00:41.22,-56:53:40.5,195.17175,-56.89458,304.20145,5.95436,1992secg.book.....A,36.0,36.0,,,R,m;r;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 6060618082125746816,195.17174562256,-56.89459540037,0.0,0.0,33.0,1636148068921376768,6060618082125746816,941556094,0.1044,0.1327,-0.0727,0.2038,-0.3568,9.337,-9.216,0.141,-1.498,0.186,0.5547,-0.1302,0.1195,0.14,-0.0997,0.1286,-0.085,0.0429,-0.0111,0.5442,742,0,741,1,0.8614,806.0,0.0,0.0,31,false,1.665,,,,,,,,84,26,0.287357,90,0.02406,159.1,0,0,1.022,0,764,532.30187,0.792762,671.452,18.871971,0.003195,85,334.433,4.16331,80.3287,19.02777,0.013801,82,320.213,3.92158,81.6542,18.484297,0.013823,1.23,0,49,0,48,0,0.543472,0.155798,0.387674,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.0E-6,0.0,0.999999,6533.9,6509.4,6565.4,4.5932,4.5837,4.5974,-3.4771,-3.5839,-3.3194,6511.294,6435.4717,6636.302,0.0046,0.001,0.012,0.004,9.0E-4,0.0105,0.0022,5.0E-4,0.0058,MARCS,195.17182061844,-56.89458874163,2.240167,2.983445,0.533,0.056105
938,304.5-04.8,IC 4191,T,13:08:47.3,-67:38:37.68,197.19727,-67.6438,304.58638,-4.8278,1992secg.book.....A,5.3,4.5,,,B,a;m;p;s;,,172.0,,,,,152.0,,,,,1.78,,,20.06,17.53,,7.28,,,,,Gaia DR3 5857187746464509696,197.19711332414,-67.64376190573,0.001,0.001,56.0,1636148068921376768,5857187746464509696,65704296,0.8255,0.7542,,,,,,,,,0.2189,,,,,,,,,,130,0,128,2,19.876,770.01,4.779,28.093,3,false,,,,,,,,,17,13,2.042015,17,0.1421,115.9,6,0,,0,129,2432.0764,50.72,47.951,17.222424,0.02281,10,241842.0,6008.0,40.2533,11.879712,0.027117,10,142494.0,2518.36,56.5822,11.863402,0.019557,158.028,0,10,0,10,0,0.01631,-5.342711,5.359021,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.147369,0.790357,0.0,,,,,,,,,,,,,,,,,,,,,,,197.19711332414,-67.64376190573,0.825494,0.754197,0.2189,0.254625
939,304.8+05.1,Hen 2-88,T,13:05:48.2,-57:39:24.26,196.45088,-57.65674,304.86021,5.16122,1992secg.book.....A,1.7,1.7,,,S,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 6057322738402565632,196.45091123093,-57.6567953084,0.0,0.0,32.0,1636148068921376768,6057322738402565632,1321731391,0.0145,0.0182,0.1425,0.0265,5.385,4.237,-4.237,0.02,-0.08,0.026,0.4705,-0.1237,-0.032,0.106,-0.0616,0.1112,0.0313,0.0111,0.0384,0.4879,809,0,808,1,6.9045,1258.6,0.145,7.4429,31,false,1.683,,,,,,,,93,29,0.039344,99,0.02209,31.04,0,0,1.177,0,831,22395.80528,58.9818,379.707,14.81195,0.003971,92,22730.1,108.521,209.454,14.44704,0.005887,91,18278.5,86.9724,210.164,14.093044,0.006401,1.831,0,14,0,49,0,0.353995,-0.36491,0.718905,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,,,,,,,,,,,,,,,,,,,,,,,196.45094642631,-57.65679495262,0.322905,0.408558,0.4781,0.207997
941,305.6-13.1,ESO 40-11,T,13:34:14.1,-75:46:31.33,203.55887,-75.77537,305.61689,-13.1272,1992secg.book.....A,70.0,60.0,,,R,r;,,,,,,,,,,,,1.61,,,2.84,1.77,,2.42,,,,,Gaia DR3 5790663302917359872,203.55953976326,-75.77539603273,0.0,0.0,60.0,1636148068921376768,5790663302917359872,644927315,0.0341,0.0318,0.4323,0.0393,11.0111,13.032,-9.886,0.042,-8.492,0.044,0.1197,-0.2642,-0.4821,-0.1487,-0.1015,-0.1101,-0.2689,0.2912,0.2639,0.1505,379,0,377,2,1.9759,694.92,0.262,9.6748,31,false,1.856,,,,,,,,44,26,0.067402,49,0.01239,71.85,0,0,1.072,0,410,9795.91264,5.15842,1899.02,15.709755,0.002814,46,7929.58,16.1155,492.046,15.590417,0.003557,46,3381.77,9.22681,366.516,15.925035,0.004802,1.155,0,1,0,0,0,-0.334618,-0.119338,-0.21528,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,5.0E-5,19774.2,19694.6,19824.1,4.5505,4.5472,4.553,-0.9922,-0.9978,-0.9805,13712.057,13646.692,13745.49,0.0028,9.0E-4,0.0053,0.0028,9.0E-4,0.0054,0.0015,4.0E-4,0.0029,OB,203.55971856901,-75.77535829055,0.686359,0.717516,0.1572,0.599843
942,305.7-03.4,Wray 17-59,T,13:19:29.9,-66:09:08.06,199.87461,-66.15224,305.76736,-3.4351,1992secg.book.....A,24.0,,,,E,r;,,,,,,14.4,,,,,,,,,,,,,,,,,Gaia DR3 5857924556722638208,199.87455317953,-66.15226485983,0.0,0.0,24.0,1636148068921376768,5857924556722638208,629007506,0.0234,0.0271,0.2108,0.0335,6.2968,6.06,-5.148,0.028,-3.198,0.036,0.1621,0.0453,-0.3267,-0.0101,-0.1217,-0.0066,-0.0456,0.0226,0.1964,0.2361,434,0,433,1,-0.5439,440.77,0.0,0.0,31,false,1.72,,,,,,,,50,28,0.051566,52,0.03232,104.3,0,0,0.981,0,437,8061.55717,7.19349,1120.67,15.92132,0.002921,48,5966.85,19.118,312.107,15.89918,0.004459,47,4412.29,20.7219,212.929,15.636235,0.006347,1.287,0,0,0,0,0,0.262945,-0.02214,0.285085,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.00231,0.0,4.0E-6,18159.4,17709.9,18295.9,4.579,4.5691,4.5825,-0.9859,-0.9968,-0.943,7455.7056,7330.692,7472.9116,1.1217,1.1025,1.1287,1.0793,1.06,1.0861,0.5832,0.5724,0.5869,OB,199.87460977196,-66.15225064762,0.451127,0.575477,0.2323,0.121857
943,306.4-00.6,Th 2-A,T,13:22:33.95,-63:21:02.0,200.64146,-63.35056,306.41405,-0.68946,1992secg.book.....A,27.3,24.8,,,R,m;r;,,60.0,,,,15.8,28.0,,,,0.26,0.5,3.1,2.8,3.43,4.8,4.1,217.2,2.5,0.86,0.38,0.23,Gaia DR3 5865192156852977536,200.64143500388,-63.35056250933,0.0,0.0,44.0,1636148068921376768,5865192156852977536,1685716879,0.0628,0.0639,0.4476,0.086,5.2056,7.511,-7.483,0.077,-0.646,0.086,0.3828,0.0626,-0.1477,0.0445,0.1611,0.0625,0.0134,0.07,0.1174,0.443,496,0,472,24,11.3957,954.31,0.603,13.868,95,false,,1.5613,0.0177,-0.019,-0.109,0.032,-0.168,0.002,55,24,0.13637,67,0.02266,118.9,2,26,1.395,0,472,2786.71327,18.2039,153.084,17.074636,0.007609,0,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.001218,0.998773,,,,,,,,,,,,,,,,,,,,,,,200.64150915293,-63.35055963608,1.23919,1.380422,0.4347,0.04136
944,307.2-03.4,NGC 5189,T,13:33:33.0,-65:58:26.69,203.38739,-65.97408,307.20599,-3.4524,1992secg.book.....A,163.0,108.0,,,B,m;p;s;,,366.0,330,,,306.9,459.0,0.00394538,0.00298607,0.00259138,,32.74,,,305.08,103.38,,43.8,,,,,Gaia DR3 5863702868275424384,203.38685275259,-65.97419276148,0.0,0.0,34.0,1636148068921376768,5863702868275424384,859252502,0.0132,0.0146,0.6809,0.0184,37.0052,13.157,-12.742,0.017,-3.282,0.023,0.2312,0.0019,-0.3195,-0.0701,-0.0934,-0.0663,-0.0313,0.0774,0.0099,0.2822,488,0,487,1,-4.1649,605.72,0.065,1.7787,31,false,1.792,,,,,,,,56,29,0.033093,60,0.005611,43.79,0,0,0.868,0,490,31192.01081,17.8052,1751.85,14.452258,0.002824,49,24843.7,61.41,404.555,14.350501,0.003871,48,15024.2,41.4276,362.661,14.30592,0.004821,1.278,0,43,0,43,0,0.044581,-0.101757,0.146338,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,,,,,,,,,,,,,,,,,,,,,,,203.38699183926,-65.97417817452,0.275574,0.368454,0.2834,0.885938
945,307.2-09.0,Hen 2-97,T,13:45:22.4,-71:28:56.14,206.34331,-71.48226,307.23261,-9.06228,1992secg.book.....A,2.3,2.3,,,S,,,30.0,,,,,19.0,0.0124994,0.0108618,0.0077827,,1.07,,,8.89,3.31,,5.38,,,,,Gaia DR3 5840002203581948160,206.34317784362,-71.48225505712,0.001,0.0,144.0,1636148068921376768,5840002203581948160,322563383,0.6025,0.6819,,,,,,,,,-0.3896,,,,,,,,,,198,0,198,0,239.1046,146030.0,4.423,6271.5,3,false,,,,,,,,,23,18,1.482394,26,0.05962,19.71,0,0,,1,222,52841.1884,422.662,125.02,13.879935,0.009111,23,109219.0,344.421,317.11,12.742796,0.004417,26,78992.8,197.347,400.275,12.503926,0.004652,3.562,0,1,0,0,0,0.23887,-1.137139,1.376009,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999963,,,,,,,,,,,,,,,,,,,,,,,206.34317784362,-71.48225505712,0.602467,0.681874,-0.3896,0.152146
946,307.3+05.0,Wray 16-128,T,13:24:21.9,-57:31:19.31,201.09134,-57.52203,307.35872,5.06643,1992secg.book.....A,18.0,,,,R,r;,,,,,,,,,,,,0.25,,,2.72,2.6,,17.55,,,,,Gaia DR3 6062769826395293440,201.09134585304,-57.52211922767,0.0,0.0,31.0,1636148068921376768,6062769826395293440,1030426454,0.0665,0.0836,0.3835,0.1305,2.9396,8.016,-7.559,0.089,-2.667,0.102,0.4232,-0.0863,0.0733,-0.0019,0.0328,-0.0362,-0.0406,-0.043,-0.0362,0.636,749,0,747,2,-0.8712,740.82,0.0,5.9063E-15,95,false,,1.6062,0.0199,-0.052,-0.075,0.043,-0.081,-0.008,86,25,0.169456,88,0.04622,170.0,0,0,0.977,0,753,953.67441,1.9293,494.31,18.238867,0.003524,72,1050.09,10.2305,102.643,17.785473,0.01094,73,1014.75,5.48636,184.959,17.231995,0.006982,2.165,0,2,0,1,0,0.553478,-0.453394,1.006872,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.0E-6,0.00164,0.998359,,,,,,,,,,,,,,,,,,,,,,,201.09140841724,-57.52210737478,1.414955,1.636899,0.6383,0.321419
947,307.5-04.9,MyCn 18,T,13:39:35.04,-67:22:51.8,204.896,-67.38106,307.54934,-4.94195,1992secg.book.....A,17.3,9.8,,,B,m;r;s;,,100.0,,,,45.6,102.0,,,,,2.03,,,22.65,22.41,,12.61,,,,,Gaia DR3 5851342841411810304,204.89600580994,-67.3810466438,0.0,0.0,36.0,1636148068921376768,5851342841411810304,867852606,0.056,0.0596,0.2468,0.0794,3.1085,6.66,-6.571,0.069,-1.089,0.083,0.1982,-0.028,-0.2193,-0.0752,-0.0084,-0.0582,0.1259,0.0777,0.3381,0.2198,482,0,472,10,24.2711,7486.3,0.809,184.64,95,false,,1.6062,0.0181,0.008,-0.079,0.073,-0.063,0.051,57,28,0.121685,60,0.02959,83.59,41,0,1.892,0,501,39546.45483,92.3332,428.302,14.194598,0.003744,56,116558.0,996.757,116.937,12.67219,0.009695,54,142877.0,600.694,237.853,11.86049,0.005926,6.56,0,56,0,54,0,0.8117,-1.522408,2.334108,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.080358,0.889859,2.55E-4,,,,,,,,,,,,,,,,,,,,,,,204.89608174104,-67.38104180476,1.120853,1.322715,0.2249,0.048751
949,308.2+07.7,MeWe 1-3,T,13:28:04.92,-54:41:58.9,202.0205,-54.69969,308.26,7.79252,1992secg.book.....A,19.0,19.0,,,R,r;s;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 6064085976174124544,202.02048065316,-54.69969642278,0.0,0.0,57.0,1636148068921376768,6064085976174124544,1437481172,0.0558,0.0497,0.14,0.0817,1.7141,9.835,-7.748,0.072,-6.058,0.047,0.2659,-0.1622,-0.6578,-0.267,-0.2326,-0.0756,-0.6602,-0.0128,0.2463,0.4357,740,0,734,6,-0.9944,746.19,0.0,0.0,31,false,1.777,,,,,,,,86,21,0.113139,91,0.02794,117.7,0,0,0.974,0,750,2597.97767,1.76007,1476.07,17.150778,0.002852,84,1955.23,6.15495,317.668,17.110546,0.004412,82,1130.0,5.42892,208.145,17.115196,0.006442,1.188,0,1,0,1,0,-0.00465,-0.040232,0.035582,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,2.0E-6,15967.6,15793.9,16039.8,4.6062,4.6017,4.6075,-0.9932,-0.9984,-0.9789,13935.624,13837.678,13956.831,0.4526,0.4432,0.4601,0.4438,0.4346,0.4511,0.2381,0.2331,0.2421,OB,202.02054024491,-54.69966949718,1.192925,0.783195,0.4213,0.046416
952,308.6-12.2,Hen 2-105,T,14:15:24.8,-74:12:46.58,213.85335,-74.21294,308.65696,-12.28205,1992secg.book.....A,41.5,40.7,,,E,m;s;,,14.0,,,,12.1,10.0,,,,,0.33,,,0.39,2.41,,2.84,,,,,Gaia DR3 5796437220731788288,213.85311284293,-74.2128065266,0.0,0.0,41.0,1636148068921376768,5796437220731788288,680280164,0.0239,0.0245,0.271,0.0317,8.5464,8.818,-8.567,0.03,-2.088,0.035,0.1696,-0.1181,-0.3152,-0.0887,-0.1211,-0.0766,-0.1482,0.1302,0.3547,0.1386,333,9,330,3,1.7272,800.38,0.22,16.33,31,false,1.833,,,,,,,,38,26,0.050358,46,0.01571,94.49,0,0,1.067,0,378,27252.13404,15.5013,1758.06,14.598866,0.002824,44,21919.5,31.5522,694.708,14.486464,0.003198,42,10287.3,12.6686,812.032,14.717145,0.004009,1.182,0,0,0,1,0,-0.230681,-0.112402,-0.118279,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,24529.8,21551.4,25889.9,4.4382,4.4118,4.4556,-0.8898,-0.9727,-0.6943,12740.29,10564.305,13379.578,0.2992,0.2475,0.3301,0.3027,0.2491,0.3343,0.1638,0.1342,0.1811,OB,213.85325278985,-74.21279724556,0.492482,0.558137,0.1433,0.533702
953,309.0-04.2,Hen 2-99,T,13:52:30.7,-66:23:26.48,208.12785,-66.39069,309.0027,-4.24146,1992secg.book.....A,27.9,23.4,,,E,r;s;,,18.0,,,,15.9,11.0,,,,,1.39,,,9.95,11.02,,7.12,,,,,Gaia DR3 5851865148069389568,208.12778027691,-66.39071929699,0.0,0.0,8.0,1636148068921376768,5851865148069389568,110708042,0.008,0.0101,0.2067,0.0128,16.1084,5.118,-5.063,0.009,-0.751,0.014,0.0677,0.0016,-0.2247,0.0527,0.079,0.0695,-0.0256,0.0902,0.1322,0.1907,448,0,448,0,-3.8998,448.39,0.0,0.0,31,false,1.679,,,,,,,,51,25,0.019126,57,0.01982,123.2,0,0,0.871,0,487,102075.67413,54.5641,1870.75,13.165061,0.002816,53,66464.7,100.391,662.06,13.282065,0.003236,53,55210.0,86.6208,637.376,12.892851,0.004146,1.192,0,1,0,0,0,0.389215,0.117004,0.27221,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999999,22165.9,22040.8,22268.0,4.0007,3.9925,4.0462,0.0025,4.0E-4,0.0099,6755.7236,6334.0537,6843.673,1.3867,1.3837,1.3895,1.338,1.335,1.3409,0.7279,0.7262,0.7295,OB,208.12783646241,-66.39071595802,0.153839,0.217769,0.182,0.145703
954,309.0+00.8,Hen 2-96,T,13:42:36.1,-61:22:29.17,205.65062,-61.37477,309.02129,0.89059,1992secg.book.....A,2.8,2.8,,,B,m;,,,,,,,,,,,0.66,1.3,12.0,7.7,16.48,20.45,16.0,90.93,5.6,2.4,1.3,0.51,Gaia DR3 5865873853960686208,205.65063077047,-61.37468395138,0.001,0.0,30.0,1636148068921376768,5865873853960686208,1754304760,0.4216,0.5134,3.314,0.6955,4.7651,6.428,-5.609,0.463,3.14,0.562,0.3569,0.0015,-0.3774,-0.1427,0.0362,-0.2063,-0.509,-0.1964,-0.1545,0.5335,265,0,257,8,11.6942,3028.6,3.81,79.585,95,false,,1.0837,0.1226,0.207,-0.114,-0.097,-0.066,0.194,30,19,0.942981,33,0.2909,30.9,0,0,1.563,1,277,1890.54114,36.4666,51.8431,17.495901,0.021123,27,14909.8,125.969,118.361,14.904865,0.009588,27,30283.9,95.1625,318.234,13.544865,0.005092,23.905,0,27,0,27,0,1.360001,-2.591036,3.951036,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.832995,0.166984,,,,,,,,,,,,,,,,,,,,,,,205.65068280545,-61.37469790596,7.569947,9.267088,0.5263,0.310331
955,309.1-04.3,NGC 5315,T,13:53:57.0,-66:30:50.94,208.48738,-66.51415,309.11318,-4.39552,1992secg.book.....A,10.7,9.2,,,B,a;m;p;s;,,476.0,50,,,124.9,366.0,,,,,8.59,,,78.38,73.3,,33.27,,,,,Gaia DR3 5851109332606802432,208.48733397793,-66.51414312799,0.0,0.0,7.0,1636148068921376768,5851109332606802432,1744310974,0.1193,0.2277,1.037,0.2003,5.1771,5.835,-4.679,0.158,-3.486,0.272,0.1756,-0.2694,-0.4693,-0.1906,-0.0474,-0.2563,-0.2815,0.3218,-0.2036,0.2259,143,0,143,0,22.4657,7433.4,1.075,372.42,95,false,,1.7194,0.0408,-0.055,0.107,-0.12,-0.048,0.029,17,13,0.391745,17,0.04187,121.1,91,0,2.626,0,135,104395.77396,1040.33,100.348,13.140659,0.011165,13,536930.0,19451.6,27.6034,11.013748,0.039432,13,441324.0,3477.15,126.921,10.636003,0.009352,9.371,0,13,0,13,0,0.377746,-2.126911,2.504657,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999997,,,,,,,,,,,,,,,,,,,,,,,208.48738616486,-66.51412763424,2.583289,4.427766,0.2393,0.07051
957,309.5-02.9,MaC 1-2,T,13:54:27.4,-64:59:32.17,208.6143,-64.99227,309.5317,-2.93115,1992secg.book.....A,11.2,,,,S,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 5852194829861430272,208.61411421406,-64.99230455802,0.013,0.007,163.0,1636148068921376768,5852194829861430272,106865340,7.7276,12.4199,,,,,,,,,-0.3205,,,,,,,,,,65,0,65,0,84.4245,13849.0,44.683,1038.8,3,false,,,,,,,,,9,9,35.118156,14,0.5099,82.75,0,30,,0,68,446.83593,20.5496,21.7443,19.061996,0.050008,8,4307.08,91.4204,47.1129,16.253086,0.023214,8,4073.86,192.502,21.1627,15.722881,0.051443,18.756,0,8,0,8,0,0.530205,-2.80891,3.339115,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.028742,0.009939,0.958187,,,,,,,,,,,,,,,,,,,,,,,208.61411421406,-64.99230455802,7.727595,12.419922,-0.3205,0.308901
958,310.3+24.7,Lo 8,T,13:25:37.5,-37:36:14.94,201.4063,-37.60415,310.38269,24.7725,1992secg.book.....A,132.0,110.0,,,E,m;r;,,,,,10.0,,,,,,,,,,,,,,,,,,Gaia DR3 6162542191540458112,201.40622191348,-37.60407513094,0.0,0.0,127.0,1636148068921376768,6162542191540458112,1444470032,0.0446,0.0438,0.6697,0.0609,11.0023,8.017,-6.888,0.057,4.102,0.051,-0.0598,-0.1782,-0.3211,-0.0116,-0.396,0.0766,-0.4335,-0.0338,0.4375,-0.2009,254,140,253,1,-4.9982,4398.2,0.427,176.04,31,false,1.889,,,,,,,,29,16,0.085547,31,0.03223,133.4,0,0,0.783,0,270,129763.71096,81.2701,1596.7,12.904484,0.002838,31,108625.0,221.495,490.417,12.74872,0.003562,31,40658.9,28.921,1405.86,13.225006,0.003857,1.15,0,0,0,0,0,-0.476286,-0.155764,-0.320522,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,5.0E-5,,,,,,,,,,,,,,,,,,,,,,,201.40626055577,-37.60409336208,0.925091,0.834513,-0.1964,0.349636
960,310.6+01.4,WKG 3,T,13:54:24.62,-60:27:22.3,208.60258,-60.45619,310.62296,1.4718,2001A&A...378..843K,56.1,,,,B,r;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 5867401487901832832,208.6025826136,-60.45619358147,0.0,0.0,30.0,1636148068921376768,5867401487901832832,1460790002,0.0512,0.0696,0.5168,0.1128,4.5813,4.891,-4.607,0.078,-1.641,0.086,0.5546,-0.0131,-0.1095,-0.0187,-0.0196,0.0372,-0.1654,0.0912,0.1415,0.7845,1334,0,1328,6,-0.2572,1366.9,0.0,0.0,31,false,1.371,,,,,,,,153,27,0.151722,162,0.02411,152.6,0,0,0.995,0,1391,980.21351,0.6703,1462.35,18.209064,0.002854,157,312.934,2.85633,109.558,19.099913,0.010295,148,950.889,4.33985,219.106,17.30257,0.006232,1.289,0,3,0,3,0,1.797342,0.890848,0.906494,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,4934.7,4874.2,5096.3,4.6495,4.6117,4.6931,-1.5084,-1.6205,-1.205,1114.1793,1035.276,1209.9841,1.8807,1.8257,2.0217,1.4211,1.377,1.5363,0.7816,0.7568,0.8444,MARCS,208.60262413933,-60.45618628751,1.252221,1.382036,0.7729,0.013703
